Annual Net emissions/removals in kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Query results for — Party: Australia and 44 other(s) | Year: Base year and 29 other(s) | Category: 1.  Energy and 279 other(s) | Classification: Total for category | Type of value: Net emissions/removals | Gas: CO₂ | Unit: kt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,Year,Base year,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,Last Inventory Year (2019)
Party,Category \ Unit,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt,kt
Slovakia,4.B.2.d  Settlements Converted to Cropland,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Slovakia,4.B.2.e  Other Land Converted to Cropland,-3.363811,-3.363811,-3.529075,-3.529075,-3.529075,-3.864193667,-3.982403333,-3.982403333,-3.982403333,-3.982403333,-3.982403333,-3.982403333,-3.982403333,-3.483168333,-3.483168333,-1.999235333,-1.999235333,-0.618592333,-0.618592333,-0.827467667,-1.013389667,-1.490819,-1.532135,-1.656083,-1.901683667,-1.756333333,-2.291890333,-2.458302,-2.515685333,-2.641928667,-2.664882
Slovakia,4.C  Grassland,-206.3234857,-206.3234857,-106.423598,-446.2076856,-308.5684487,-237.6249404,-259.8102568,-168.0032028,-190.946395,-159.2000183,-243.8465442,-310.8511213,-307.9883146,-326.6044837,-248.9320182,-303.5460492,-210.9723989,-258.1749111,-237.3649041,-239.1376945,-270.0576486,-222.3282155,-275.2589566,-216.9922148,-204.2835006,-184.7672522,-191.152692,-178.8314977,-165.2475795,-115.2753653,-119.2374015
Slovakia,4.C.1  Grassland Remaining Grassland,"NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA"
Slovakia,4.C.2  Land Converted to Grassland,-206.3234857,-206.3234857,-106.423598,-446.2076856,-308.5684487,-237.6249404,-259.8102568,-168.0032028,-190.946395,-159.2000183,-243.8465442,-310.8511213,-307.9883146,-326.6044837,-248.9320182,-303.5460492,-210.9723989,-258.1749111,-237.3649041,-239.1376945,-270.0576486,-222.3282155,-275.2589566,-216.9922148,-204.2835006,-184.7672522,-191.152692,-178.8314977,-165.2475795,-115.2753653,-119.2374015
Slovakia,4.C.2.a  Forest Land Converted to Grassland,125.4424176,125.4424176,230.0621927,61.25695339,70.44809032,74.54542358,33.08616017,109.0177026,88.61250005,117.7068501,44.48523216,21.71884169,53.00632311,36.96865664,88.83287815,20.91081979,107.1912234,56.12968385,70.03548958,61.69417381,30.77826037,73.63011751,12.29379243,11.15541558,10.2778464,26.83769082,8.155934012,7.990577345,8.691255202,44.62287867,14.64952382
Slovakia,4.C.2.b  Cropland Converted to Grassland,-315.1630167,-315.1630167,-319.882904,-488.0185273,-362.4175207,-295.9775207,-275.7635687,-259.574722,-259.9271033,-257.2750767,-276.931798,-323.1196247,-351.5442993,-354.122802,-331.2080713,-317.900044,-311.6067973,-307.74777,-300.8435687,-294.2750433,-294.279084,-289.401508,-280.995924,-224.569422,-210.9831387,-208.0267347,-196.6704227,-184.6364667,-173.9388347,-159.898244,-133.8869253
Slovakia,4.C.2.c  Wetlands Converted to Grassland,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Slovakia,4.C.2.d  Settlements Converted to Grassland,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Slovakia,4.C.2.e  Other Land Converted to Grassland,-16.60288667,-16.60288667,-16.60288667,-19.44611167,-16.59901833,-16.19284333,-17.13284833,-17.44618333,-19.63179167,-19.63179167,-11.39997833,-9.450338333,-9.450338333,-9.450338333,-6.556825,-6.556825,-6.556825,-6.556825,-6.556825,-6.556825,-6.556825,-6.556825,-6.556825,-3.578208333,-3.578208333,-3.578208333,-2.638203333,-2.185608333,,,
Slovakia,4.D  Wetlands,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Slovakia,4.D.1  Wetlands Remaining Wetlands,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Slovakia,4.D.1.a  Peat Extraction Remaining Peat Extraction,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Slovakia,4.D.1.b  Flooded Land Remaining Flooded Land,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Slovakia,4.D.1.c  Other Wetlands Remaining Other Wetlands,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Slovakia,4.D.2  Land Converted to Wetlands,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Slovakia,4.E  Settlements,95.73662504,95.73662504,83.134757,83.55809351,85.23323693,59.5231047,60.39112527,65.9548388,73.60193354,44.64913933,58.90539392,53.73902802,59.53084052,47.05530013,65.36536547,70.35398749,60.63972034,62.68281522,61.54337381,117.0810942,223.1295807,99.19803533,69.23378143,80.73794083,95.51382157,79.67675398,83.76026874,79.77085502,98.37629621,80.70601363,82.63439476
Slovakia,4.E.1  Settlements Remaining Settlements,"NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA",NO
Slovakia,4.E.2  Land Converted to Settlements,95.73662504,95.73662504,83.134757,83.55809351,85.23323693,59.5231047,60.39112527,65.9548388,73.60193354,44.64913933,58.90539392,53.73902802,59.53084052,47.05530013,65.36536547,70.35398749,60.63972034,62.68281522,61.54337381,117.0810942,223.1295807,99.19803533,69.23378143,80.73794083,95.51382157,79.67675398,83.76026874,79.77085502,98.37629621,80.70601363,82.63439476
Slovakia,4.E.2.a  Forest Land Converted to Settlements,24.32990504,24.32990504,39.797804,36.98437951,39.86383593,24.99660903,24.55331961,28.1676938,41.93523988,17.558904,28.31869492,20.82120902,33.91585185,20.44434946,37.59429247,30.23377549,25.61010301,17.39810689,25.83783948,30.20891319,120.5641874,34.391825,16.22247143,22.15027616,21.40952023,21.24620231,23.32297974,12.49835669,32.29257521,14.07925196,20.66484976
Slovakia,4.E.2.b  Cropland Converted to Settlements,33.65030167,33.65030167,26.13007467,33.23856067,28.57753433,24.004629,19.50918567,26.44519167,20.32474033,15.748282,19.24474567,16.32314567,14.32332367,15.31928567,16.479408,18.70726367,18.23481733,22.600765,21.47611767,53.35571267,71.62455667,37.46345533,27.752175,28.22638133,32.22374467,27.411615,28.96871267,36.41396367,27.35227,29.02552033,33.39759133
Slovakia,4.E.2.c  Grassland Converted to Settlements,37.75641833,37.75641833,17.20687833,13.33515333,16.79186667,10.52186667,16.32862,11.34195333,11.34195333,11.34195333,11.34195333,16.59467333,11.291665,11.291665,11.291665,21.41294833,16.7948,22.68394333,14.22941667,33.51646833,30.94083667,27.342755,25.259135,30.36128333,41.88055667,31.01893667,31.46857633,30.85853467,38.731451,37.60124133,28.57195367
Slovakia,4.E.2.d  Wetlands Converted to Settlements,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Slovakia,4.E.2.e  Other Land Converted to Settlements,"NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA",NO
Slovakia,4.F  Other Land,280.6055333,280.6055333,166.8572311,161.8112018,145.2126178,135.3696742,102.5728722,104.1455142,114.0659272,111.7686905,141.4216773,102.7015317,122.4633055,83.27964175,79.91998396,93.26370673,174.306311,102.0607832,134.592964,125.0705794,122.291066,86.79350245,78.96963337,113.6870339,94.84806496,107.6774561,181.7006075,97.43050988,92.9825748,137.4825867,79.26051546
Slovakia,4.F.2  Land Converted to Other Land,280.6055333,280.6055333,166.8572311,161.8112018,145.2126178,135.3696742,102.5728722,104.1455142,114.0659272,111.7686905,141.4216773,102.7015317,122.4633055,83.27964175,79.91998396,93.26370673,174.306311,102.0607832,134.592964,125.0705794,122.291066,86.79350245,78.96963337,113.6870339,94.84806496,107.6774561,181.7006075,97.43050988,92.9825748,137.4825867,79.26051546
Slovakia,4.F.2.a  Forest Land Converted to Other Land,185.1224789,185.1224789,104.2761595,81.44986213,79.69747577,83.27068217,57.75971554,59.63075088,72.29709389,66.02943285,101.3746923,73.28447737,88.04997785,58.56704908,58.78174229,67.67626207,141.1704354,67.49869891,99.32184903,75.42402273,76.40611332,49.30767312,35.7229757,44.68372962,32.99936596,35.78882242,48.58730116,31.15871454,37.26643447,72.70488104,24.5597118
Slovakia,4.F.2.b  Cropland Converted to Other Land,47.25058433,47.25058433,43.43918333,65.766118,48.78098867,37.198172,30.22954,29.93114667,27.630075,32.61400267,21.28485333,13.101176,20.15078267,13.49829433,9.923943333,14.37314633,21.92157733,18.390416,23.35278,34.824845,25.44995933,27.476581,38.31453267,34.213091,28.218839,35.82412167,48.41828567,27.153951,27.88394033,21.59630733,25.79274867
Slovakia,4.F.2.c  Grassland Converted  to Other Land,48.23247,48.23247,19.14188833,14.59522167,16.73415333,14.90082,14.58361667,14.58361667,14.13875833,13.125255,18.76213167,16.31587833,14.262545,11.21429833,11.21429833,11.21429833,11.21429833,16.17166833,11.918335,14.82171167,20.43499333,10.00924833,4.932125,34.79021333,33.62986,36.064512,84.69502067,39.11784433,27.8322,43.18139833,28.908055
Slovakia,4.F.2.d  Wetlands Converted to Other Land,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Slovakia,4.F.2.e  Settlements Converted to Other Land,"NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA","NO,NA",NO
Slovakia,4.G  Harvested Wood Products,-470.4093383,-470.4093383,1.877976046,337.7303079,75.32863231,-80.37080848,-58.76564856,-158.9091739,-314.7011953,-669.7275525,-857.5561377,-920.0714342,-273.7770367,-597.0920979,-814.8615618,-1157.87327,-1996.455945,-1875.879966,-2011.700502,-1938.056836,-1459.911253,-1334.519123,-1068.86,-508.39,-440.4,-728.39,-940.67,-1063.63,-1076.920271,-889.0462201,-644.8997528
Slovakia,4.G.1  Solid Wood,-274.8713205,-274.8713205,45.71830138,221.0588912,74.69254688,-113.5196493,-80.1524891,-31.81418993,-118.0051408,-550.6234812,-528.1480229,-548.6874314,-214.8006656,-627.7691649,-901.2811825,-1087.710456,-1833.721248,-1748.722909,-1972.440768,-1944.716553,-1449.897266,-1508.781926,-1201.49,-619.48,-491.68,-740.24,-923.39,-983.85,-1066.885009,-902.6721025,-738.5132029
Slovakia,4.G.1.a  Sawnwood,-161.5617819,-161.5617819,23.37182574,141.6764365,43.65773064,-74.75091721,-29.90625874,-12.31435094,-90.50687638,-510.667434,-504.8132749,-500.7454445,-222.0978117,-484.7974537,-775.5068055,-902.1676066,-1550.389782,-1294.826847,-1519.181617,-1444.120754,-1019.727654,-1246.853177,-948.64,-400.36,-291.36,-512.01,-450.13,-442.01,-494.4262257,-418.6279556,-305.2628875
Slovakia,4.G.1.b  Wood Panels,-113.3095386,-113.3095386,22.34647564,79.3824547,31.03481624,-38.76873209,-50.24623035,-19.49983899,-27.49826438,-39.95604719,-23.33474793,-47.94198689,7.297146116,-142.9717112,-125.774377,-185.5428496,-283.3314664,-453.8960613,-453.2591503,-500.5957991,-430.1696111,-261.9287491,-252.85,-219.12,-200.32,-228.23,-473.26,-541.84,-572.4587828,-484.044147,-433.2503154
Slovakia,4.G.2  Paper and Paperboard,-195.5380178,-195.5380178,-43.84032533,116.6714167,0.636085436,33.14884082,21.38684053,-127.0949839,-196.6960545,-119.1040713,-329.4081148,-371.3840028,-58.97637107,30.67706706,86.41962071,-70.16281419,-162.7346973,-127.157057,-39.25973479,6.659716537,-10.01398702,174.2628024,132.63,111.09,51.28,11.85,-17.28,-79.78,-10.03526255,13.62588241,93.61345012
Slovakia,4.G.3  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Slovakia,HWP in SWDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slovakia,4.H  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Slovakia,5.  Waste,2.150458285,2.150458285,2.053738378,1.956481462,1.862710581,1.764734603,1.665324931,1.566332308,1.47686501,1.386450861,1.269007946,1.160834826,1.125499497,0.9912097,0.858915701,0.745135424,0.846159965,0.540763601,0.38354698,0.479857126,0.48880716,0.531477444,0.516082599,0.405174055,0.481950302,0.451521048,0.436180055,0.368661385,0.536102591,0.473472473,0.331287688
Slovakia,5.A  Solid Waste Disposal,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Slovakia,5.A.1  Managed Waste Disposal Sites,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Slovakia,5.A.1.a  Anaerobic,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Slovakia,5.A.1.b  Semi-aerobic,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Slovakia,5.A.2  Unmanaged Waste Disposal Sites,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Slovakia,5.A.3  Uncategorized Waste Disposal Sites,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Slovakia,5.C  Incineration and Open Burning of Waste,2.150458285,2.150458285,2.053738378,1.956481462,1.862710581,1.764734603,1.665324931,1.566332308,1.47686501,1.386450861,1.269007946,1.160834826,1.125499497,0.9912097,0.858915701,0.745135424,0.846159965,0.540763601,0.38354698,0.479857126,0.48880716,0.531477444,0.516082599,0.405174055,0.481950302,0.451521048,0.436180055,0.368661385,0.536102591,0.473472473,0.331287688
Slovakia,5.C.1  Waste Incineration,2.150458285,2.150458285,2.053738378,1.956481462,1.862710581,1.764734603,1.665324931,1.566332308,1.47686501,1.386450861,1.269007946,1.160834826,1.125499497,0.9912097,0.858915701,0.745135424,0.846159965,0.540763601,0.38354698,0.479857126,0.48880716,0.531477444,0.516082599,0.405174055,0.481950302,0.451521048,0.436180055,0.368661385,0.536102591,0.473472473,0.331287688
Slovakia,5.C.1.a  Biogenic,28.1340909,28.1340909,26.83383289,25.7348984,24.47670852,23.15559985,21.82864634,20.50002854,19.30872193,18.25266051,16.64561165,15.22219921,14.7633952,13.00211913,11.26415932,9.775662664,11.10020316,7.091023206,5.023399342,6.295487289,6.401695142,6.968017748,6.768918458,5.309673871,6.316084582,5.919626596,5.728103179,4.838190906,7.346235109,6.488012114,4.344598307
Slovakia,5.C.1.a.i  Municipal Solid Waste,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Slovakia,5.C.1.a.ii  Other,28.1340909,28.1340909,26.83383289,25.7348984,24.47670852,23.15559985,21.82864634,20.50002854,19.30872193,18.25266051,16.64561165,15.22219921,14.7633952,13.00211913,11.26415932,9.775662664,11.10020316,7.091023206,5.023399342,6.295487289,6.401695142,6.968017748,6.768918458,5.309673871,6.316084582,5.919626596,5.728103179,4.838190906,7.346235109,6.488012114,4.344598307
Slovakia,5.C.1.b  Non-biogenic,2.150458285,2.150458285,2.053738378,1.956481462,1.862710581,1.764734603,1.665324931,1.566332308,1.47686501,1.386450861,1.269007946,1.160834826,1.125499497,0.9912097,0.858915701,0.745135424,0.846159965,0.540763601,0.38354698,0.479857126,0.48880716,0.531477444,0.516082599,0.405174055,0.481950302,0.451521048,0.436180055,0.368661385,0.536102591,0.473472473,0.331287688
Slovakia,5.C.1.b.i  Municipal Solid Waste,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Slovakia,5.C.1.b.ii  Other,2.150458285,2.150458285,2.053738378,1.956481462,1.862710581,1.764734603,1.665324931,1.566332308,1.47686501,1.386450861,1.269007946,1.160834826,1.125499497,0.9912097,0.858915701,0.745135424,0.846159965,0.540763601,0.38354698,0.479857126,0.48880716,0.531477444,0.516082599,0.405174055,0.481950302,0.451521048,0.436180055,0.368661385,0.536102591,0.473472473,0.331287688
Slovakia,5.C.2  Open Burning of Waste,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Slovakia,5.C.2.a  Biogenic,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Slovakia,5.C.2.a.i  Municipal Solid Waste,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Slovakia,5.C.2.a.ii  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Slovakia,5.C.2.b  Non-biogenic,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Slovakia,5.C.2.b.i  Municipal Solid Waste,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Slovakia,5.C.2.b.ii  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Slovakia,5.E  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Slovakia,Long-term Storage of C in Waste Disposal Sites,1042.73,1042.73,1078.18,1117.53,1155.44,1197.02,1241.15,1292.03,1343.49,1393.09,1445.84,1496.98,1549.92,1612.91,1680.44,1747.19,1814.56,1886.03,1960.04,2040,2122.13,2203.75,2280.52,2353.34,2420.84,2487.85,2550.89,2626.67,2692.04,2754.3,3007.25084
Slovakia,Annual Change in Total Long-term C Storage,47.22,47.22,35.45,39.36,37.91,41.58,44.13,50.88,51.46,49.6,52.74,51.15,52.93,62.99,67.53,66.75,67.37,71.47,74.01,79.96,82.14,81.62,76.77,72.81,67.5,67.01,71.04,67.78,65.37,62.26,71.71520917
Slovakia,Annual Change in Total Long-term C Storage in HWP Waste,31.61,31.61,23.78,26.48,25.57,28.12,29,34.31,34.68,33.37,35.56,34.4,35.42,42.22,44.73,44.2,43.5,46.17,47.12,50.72,51.96,51.32,48.39,44.93,41.66,41.05,43.14,41.46,39.36,36.35,43.49644265
Slovakia,6.  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Slovenia,1.  Energy,15533.17999,13910.33577,13053.77833,13049.5174,13543.58374,13710.05124,14334.88428,15000.97963,15306.01843,15044.74144,14401.50719,14490.1351,15378.40417,15539.48951,15255.75444,15597.23013,15848.29926,16012.5723,16135.2981,17140.99985,15588.85627,15651.67575,15660.11117,15122.54225,14412.62912,12719.99831,12841.24862,13656.60917,13421.35339,13611.93449,13118.23876
Slovenia,1.AA  Fuel Combustion - Sectoral approach,15409.82735,13809.5168,12960.76057,12929.4934,13435.71049,13606.35487,14216.59096,14885.65642,15182.8087,14928.48322,14284.24419,14372.52408,15243.46138,15395.67778,15097.31331,15436.23036,15682.76137,15832.62677,15948.50335,16969.33803,15415.51581,15477.59105,15473.5083,14932.66041,14257.93736,12609.39953,12724.3811,13526.79241,13282.20285,13480.99673,12993.63828
Slovenia,1.A.1  Energy Industries,6811.860499,6347.525627,5406.770528,5937.31419,5728.143186,5511.350643,5698.790282,5303.496374,5723.178013,5960.752269,5264.748469,5569.054716,6284.048444,6535.113018,6261.583869,6393.479316,6418.937432,6474.614095,6695.164414,6465.429355,6180.712811,6309.266551,6328.103629,6022.932281,5744.809233,4425.253004,4537.489885,4903.513801,4889.12287,4774.161506,4550.931188
Slovenia,1.A.1.a  Public Electricity and Heat Production,6643.402466,6095.61117,5308.801646,5783.15856,5594.100282,5406.098772,5585.236987,5203.150947,5649.938404,5895.635344,5246.936603,5536.89436,6256.035369,6515.206227,6246.260413,6389.053917,6417.353018,6465.94529,6694.601985,6457.658641,6173.319037,6294.820717,6323.945824,6018.68292,5738.75399,4419.245712,4531.482547,4903.364513,4889.074999,4774.068701,4550.733328
Slovenia,1.A.1.a.i  Electricity Generation,6643.402466,6095.61117,5308.801646,5783.15856,5594.100282,5406.098772,5585.236987,5203.150947,5649.938404,5895.635344,5246.936603,5536.89436,6256.035369,6515.206227,6246.260413,6389.053917,6417.353018,6465.94529,6694.601985,6457.658641,6173.319037,6294.820717,6323.945824,6018.68292,5738.75399,4419.245712,4531.482547,4903.364513,4889.074999,4774.068701,4550.733328
Slovenia,1.A.1.b  Petroleum Refining,62.63785492,170.0399502,65.67418761,131.9719585,113.6154709,87.27903938,92.85136542,90.60004491,67.76894181,59.84157016,13.91961588,31.73345988,27.48707673,19.83227583,14.30197983,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Slovenia,1.A.1.c  Manufacture of Solid Fuels and Other Energy Industries,105.8201779,81.87450743,32.29469442,22.18367214,20.42743358,17.97283156,20.7019294,9.745381748,5.470667177,5.275354774,3.892250447,0.426895298,0.525998721,0.07451496,1.02147591,4.425398355,1.584413283,8.668804737,0.562429503,7.770713559,7.393773398,14.44583474,4.157804602,4.249361178,6.055243147,6.007292009,6.0073383,0.149288664,0.047870961,0.092805476,0.197860756
Slovenia,1.A.1.c.i  Manufacture of Solid Fuels,105.8201779,81.87450743,32.29469442,22.18367214,20.42743358,17.97283156,20.7019294,9.745381748,5.470667177,5.275354774,3.892250447,0.426895298,0.525998721,0.07451496,1.02147591,4.425398355,1.584413283,0.707498385,0.562429503,0.356042152,0.27462942,0.2683161,0.17677296,0.03472326,0.03472326,NO,NO,NO,NO,NO,NO
Slovenia,1.A.1.c.ii  Oil and Gas Extraction,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,IE,7.961306352,IE,7.414671408,7.119143978,14.17751864,3.981031642,4.214637918,6.020519887,6.007292009,6.0073383,0.149288664,0.047870961,0.092805476,0.197860756
Slovenia,1.A.2  Manufacturing Industries and Construction,4408.331555,3118.60411,3071.318463,2671.70699,2496.429291,2665.910831,2607.07365,2471.449252,2209.214948,2266.369129,2283.170255,2250.45773,2191.322956,2223.872119,2139.767527,2257.462984,2454.528313,2550.719193,2313.685069,2284.809469,1928.821185,1892.407232,1698.123504,1631.101064,1624.492255,1628.391627,1569.543468,1576.655456,1655.619253,1801.870845,1703.993476
Slovenia,1.A.2.a  Iron and Steel,1152.19942,421.2466698,289.0264239,213.255598,228.2137875,232.6387785,232.165818,248.8300922,237.9582654,245.2435441,238.8302282,281.919108,282.1852806,279.2352155,277.6428216,188.2259323,208.3726396,217.9809916,203.9879313,208.7080923,154.7836434,198.2113756,194.7507851,197.7161501,201.7070611,196.4333611,192.6796603,201.7481551,215.3131529,209.2823601,214.7632534
Slovenia,1.A.2.b  Non-Ferrous Metals,445.8198789,438.5313739,421.3947103,269.6113254,288.360899,324.5404311,177.4649385,153.2659874,54.57306605,55.30324384,53.88852014,62.82099936,57.16368438,55.66049153,56.07952869,57.46077788,61.6934655,67.92643883,83.54502716,96.98109392,111.4424804,88.73781623,86.73684186,91.83468943,94.56691056,95.74111961,104.5822021,102.8033075,126.8949422,123.3090315,99.06470396
Slovenia,1.A.2.c  Chemicals,99.42655255,209.490018,223.01762,168.3406457,132.3817726,84.44666039,153.5014243,110.4356128,250.1194569,237.1150622,177.8727775,168.7809063,169.863454,170.7529796,183.8769212,199.7334778,168.8671848,168.6418622,174.4691914,167.3193087,170.6730629,118.6010156,87.68210443,78.21060408,77.89162031,74.710833,70.52348326,71.37830417,67.74031919,63.73408022,61.15067668
